"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2618","Rv3294c",0.0299411479444444,0.937348485538462,0.174781011989732,0.863306605342305,0.946476458301239,-6.46830468188961
"1792","Rv2560",0.0355724858611113,1.18057679984615,0.173381994945676,0.864389162911907,0.947469511903441,-6.46855613011927
"2671","Rv3342",0.0425029284166667,1.72471712453846,0.173007351364585,0.864679108824895,0.947561970820433,-6.46862312379112
"5276",NA,-0.0260681780555557,0.801320982307692,-0.172682373687611,0.864930633155174,0.947561970820433,-6.46868111926524
"688","Rv1585c",-0.0347867109722226,1.13747707415385,-0.172587757723097,0.865003866273205,0.947561970820433,-6.46869798399613
"1489","Rv2303c",-0.043255559361111,1.57331766476923,-0.171659828916181,0.865722153580241,0.948042916875147,-6.46886289366388
"3569","Rv0610c",0.036154087777778,1.14529243207692,0.171325478676185,0.865980995702165,0.948042916875147,-6.4689220966137
"4326",NA,0.0213868033888891,0.642110944,0.171174045711265,0.866098234901024,0.948042916875147,-6.46894887280181
"4625",NA,-0.0335382834166669,1.19047347115385,-0.171002356049898,0.866231160691583,0.948042916875147,-6.46897920221357
"4223",NA,0.0271631363055558,1.49614362846154,0.17087821307041,0.866327277398222,0.948042916875147,-6.46900111349032
"4405",NA,-0.0286447344166667,1.21049740776923,-0.169542773618091,0.86736136663375,0.948849154891743,-6.46923581618856
"3065","Rv3699",-0.0280586048333331,1.09393212953846,-0.16946955433468,0.867418070703273,0.948849154891743,-6.46924863136952
"427","Rv1354c",0.0532212852777778,1.08287999669231,0.167805358673586,0.868707093198193,0.949622576654244,-6.46953841897802
"4640",NA,-0.0403369408611112,1.21126455930769,-0.16774025343041,0.868757528994001,0.949622576654244,-6.46954969787126
"473","Rv1394c",-0.03291657525,1.268307054,-0.167711471455723,0.868779826028899,0.949622576654244,-6.46955468269701
"2915","Rv3566c",0.032611194888889,0.906904245076923,0.167641812676871,0.868833790282166,0.949622576654244,-6.4695667435553
"1632","Rv2426c",0.0255646179166664,1.12627370338462,0.167139732526765,0.869222768554731,0.949776402064187,-6.46965352699126
"1463","Rv2277c",-0.0315916060833333,0.794961018846154,-0.167002719356702,0.869328923232631,0.949776402064187,-6.46967716435432
"1930","Rv2685",0.0412468933055556,1.02091960176923,0.166162018344797,0.869980335316795,0.95029439521052,-6.46982177820354
"5213",NA,-0.0344309897777784,4.04480933492308,-0.165500855766885,0.870492700717557,0.950335837910843,-6.46993499761524
"3904","Rv0908",0.02529238925,0.773987202384615,0.165437869448758,0.870541514817899,0.950335837910843,-6.4699457601037
"1676","Rvnt27",0.0444765391944444,0.700755357461538,0.165283721220185,0.870660981237431,0.950335837910843,-6.46997208222621
"2353","Rv0301",0.0253739582500001,1.50687700923077,0.165197917543075,0.870727481339581,0.950335837910843,-6.46998672333895
"4279",NA,-0.0247291564722227,1.673018008,-0.163315214003086,0.872186875867136,0.951571597867981,-6.47030607113319
"829","Rv0167",-0.0353340035277776,1.59817423230769,-0.163279212525288,0.87221478737414,0.951571597867981,-6.47031214222117
"2202","Rv2932",-0.0237511639444447,0.973915076,-0.161970825573842,0.873229281204372,0.952448899180857,-6.4705318759208
"5023",NA,0.0266238092777775,2.07090500846154,0.161783797639679,0.873374317066029,0.952448899180857,-6.47056314188847
"4692",NA,0.0275036013055558,2.364216216,0.161108762015674,0.873897830212759,0.95282594994719,-6.47067568988418
"882","Rv1759c",0.0315413693055548,2.16683458484615,0.16072557685946,0.874195030160773,0.952956144328197,-6.47073936921976
"3244","Rv3858c",-0.0411982300833338,2.21923428215385,-0.160099124777058,0.874680950563663,0.953291967267432,-6.47084315009593
"4677",NA,-0.0345967153055562,2.24914573161538,-0.159654910163286,0.875025545963769,0.953473658541533,-6.47091649585469
"3306","Rv3915",-0.0202680443055554,1.40885061076923,-0.159049999191095,0.875494841611888,0.953774287902298,-6.47101604801602
"1290","Rv2127",-0.0258052021666666,1.26624356053846,-0.15884057419229,0.875657326635673,0.953774287902298,-6.47105042596926
"3110","Rv3738c",0.0419772809999996,1.58601553653846,0.157260011406507,0.876883809940441,0.954746237952047,-6.47130842510406
"4933",NA,-0.0448442174999997,3.72321162976923,-0.157231522531627,0.876905919671255,0.954746237952047,-6.4713130518117
"4116",NA,-0.0370396951944441,1.06760471784615,-0.1559398066566,0.877908508064574,0.955643704960625,-6.47152195360202
"4318",NA,0.0209796381388889,1.04987351061538,0.155257036571505,0.878438538641931,0.955900622702433,-6.47163167993073
"5251",NA,0.0404222984444447,2.16959870615385,0.155107682774819,0.87855448908039,0.955900622702433,-6.4716556182225
"4328",NA,0.0216262453333331,1.483800721,0.154946602813954,0.878679546278897,0.955900622702433,-6.47168141022406
"753","Rv1643",-0.0394843266666667,1.63603492792308,-0.154050316834966,0.879375453479166,0.956463561414028,-6.47182443483981
"1729","Rv2509",-0.0247763826111116,1.42307794323077,-0.152952298880584,0.880228130695285,0.95691187401408,-6.47199852311718
"4547",NA,-0.0225916711666667,1.03412016176923,-0.152749602673732,0.88038555311888,0.95691187401408,-6.47203052436804
"4215",NA,-0.0434436516944448,1.738290075,-0.152637703217069,0.880472461164426,0.95691187401408,-6.47204817268924
"2663","Rv3333c",-0.0234699066388889,0.883401435846154,-0.152552421777701,0.880538697063592,0.95691187401408,-6.47206161426615
"2246","Rv2969c",0.0334536297499997,1.33044140946154,0.152370138181341,0.880680275095421,0.95691187401408,-6.47209031965459
"1803","Rv2571c",0.02595835875,0.941826594692308,0.151544851864086,0.881321319507519,0.957414323583361,-6.47221985462414
"102","Rv1069c",-0.0362384742222222,0.913041554538461,-0.149946362816754,0.882563192873963,0.958569141601711,-6.47246875416926
"53","Rv1020",-0.0275752117777778,0.835345989769231,-0.149457298950749,0.882943211826719,0.958787604414752,-6.47254438008048
"2461","Rv3156",0.0329365215833333,1.216584652,0.148253560727208,0.883878681512535,0.959267816347272,-6.47272946934085
"139","Rv1102c",-0.0237495388611109,1.18582874030769,-0.148252520533336,0.883879489962359,0.959267816347272,-6.47272962863765
"3181","Rv3803c",-0.0345671822222222,1.15308570684615,-0.14819738706458,0.883922340473727,0.959267816347272,-6.47273807026161
"775","Rv1662",0.0358746041666662,1.09422368892308,0.147486145241122,0.884475160812922,0.959442077766875,-6.47284668949513
"3738","Rv0074",0.0201257134166668,2.10625456546154,0.147402894519542,0.884539872343288,0.959442077766875,-6.47285936928326
"570","Rv1480",-0.0409436777777781,1.43937858392308,-0.147299921013102,0.88461991573207,0.959442077766875,-6.47287504313949
"458","Rv1380",0.0231868797499998,0.941771775461538,0.146950736079888,0.884891353792394,0.959464445857186,-6.47292811211923
"2760","Rv0337c",0.0206623849166664,0.873564156769231,0.14663721872036,0.885135078297953,0.959464445857186,-6.4729756533211
"1798","Rv2567",0.0271663089444441,1.14849354115385,0.146426505933586,0.885298890462003,0.959464445857186,-6.4730075485177
"1452","Rv2268c",-0.0230676827500003,1.27425782853846,-0.145879319796855,0.885724308401882,0.959464445857186,-6.47309016139793
"3638","Rv0669c",0.0334832317777775,0.985803595923077,0.145663631558072,0.885892008279805,0.959464445857186,-6.47312264073161
"4568",NA,0.0335243940555552,1.34176022538462,0.145650148787914,0.885902491460714,0.959464445857186,-6.47312466943768
"606","Rv1510",-0.026672279666667,1.83285317261538,-0.145323672159426,0.886156341599728,0.959464445857186,-6.47317373607179
"1294","Rv0208c",-0.0297506201111115,0.832012809846154,-0.145232224916823,0.886227448193334,0.959464445857186,-6.47318746011703
"98","Rv1066",-0.0367389933055562,2.52324209307692,-0.145201189659254,0.886251580492337,0.959464445857186,-6.47319211580889
"2950","Rv3596c",-0.0267314389722222,0.854741365923077,-0.144434047566637,0.886848128938609,0.95991639158137,-6.47330688161382
"3581","Rv0622",0.0297395494722221,1.08539795661538,0.143457498206581,0.887607618653873,0.96054448535933,-6.47345209777275
"2784","Rv3444c",-0.0190793913611111,1.22645228984615,-0.142934462379407,0.888014444537931,0.960648609465061,-6.47352947081824
"3446","Rv0500",0.0237659551111111,0.998749483538461,0.142872956043607,0.88806228729466,0.960648609465061,-6.47353855096685
"4462",NA,0.0230823636944446,1.20585019169231,0.142449195063959,0.888391922211992,0.960765142808944,-6.47360100462138
"516","Rv1433",0.0261082690555555,0.77941459,0.142273613221771,0.888528509870137,0.960765142808944,-6.47362682754927
"1346","Rv2177c",0.0190287329722221,1.06710446046154,0.141390586140194,0.889215484031474,0.96118911088894,-6.47375621318862
"1505","Rv2312",0.0243716938888892,1.57221906615385,0.141098120557106,0.889443035350461,0.96118911088894,-6.47379888958184
"4743",NA,-0.034998150638889,1.97316334684615,-0.14107814161361,0.889458580225586,0.96118911088894,-6.47380180167988
"4398",NA,-0.0171744425555556,0.853558748307692,-0.140549334822196,0.889870042002529,0.961439916374431,-6.47387873014243
"3138","Rv3764c",0.0269127178611109,0.946622910846154,0.139958565379914,0.890329754826717,0.961742742013544,-6.47396433180748
"3243","Rv3857c",0.025854873138889,1.15473712630769,0.138950249115027,0.891114478406588,0.961960114224898,-6.47410960447438
"1230","Rv2071c",0.0346656737777775,2.05737927361538,0.138388906731804,0.891551394351474,0.961960114224898,-6.47419002549773
"1188","Rv2035",0.0288655561944444,1.39659963284615,0.138046685498598,0.891817776880165,0.961960114224898,-6.47423889464197
"2519","Rv3206c",-0.0276980572500001,1.34823674915385,-0.137967075319811,0.891879746775594,0.961960114224898,-6.47425024565626
"2402","Rv3104c",0.0301590212777778,1.38494488192308,0.13774235309195,0.892054678200214,0.961960114224898,-6.47428225185344
"4830",NA,0.0177261714166665,1.56068021707692,0.137740342595021,0.892056243265252,0.961960114224898,-6.47428253796472
"5319",NA,0.0208917250833329,1.02166691723077,0.13770702288211,0.892082180958146,0.961960114224898,-6.47428727904423
"1673","Rv2460c",0.034101090861111,1.37178720076923,0.137290672954285,0.892406298690229,0.961960114224898,-6.47434642519966
"3848","Rv0858c",-0.0245882150000005,1.00829456161538,-0.137277472445195,0.892416575268443,0.961960114224898,-6.4743482975251
"1073","Rv1933c",0.0203084848888886,0.962252145307692,0.137189702871648,0.892484904261651,0.961960114224898,-6.47436074196248
"642","Rv1542c",-0.0182227234444445,1.14065775538462,-0.137163686590379,0.892505158216496,0.961960114224898,-6.47436442916355
"4410",NA,-0.0306025936666664,0.741561946,-0.136458089572632,0.893054502181956,0.962358691535039,-6.4744641650073
"1303","Rv2139",0.0252039448611112,1.94637225815385,0.136179269833018,0.893271593279636,0.962399143714341,-6.47450343458682
"1982","Rv2732c",0.0268701734166663,1.779233347,0.1357094529852,0.893637415837118,0.962459118208126,-6.47456942332058
"1710","Rv2492",0.0217448370277779,0.870818298692308,0.135646563658432,0.893686386440642,0.962459118208126,-6.47457823925388
"4924",NA,-0.036722334,1.81929622569231,-0.134882088300622,0.894281702675963,0.962837629777302,-6.47468507868373
"2626","Rv3302c",0.0208747191111108,0.839836098615385,0.134733885889413,0.894397119153207,0.962837629777302,-6.4747057210223
"3195","Rv3816c",-0.0305441276111114,1.452925688,-0.133844461016333,0.895089832982749,0.963389860399103,-6.47482912861955
"3379","Rv0443",0.0271135087222221,0.905076110153846,0.132602662830409,0.896057132677786,0.964058239172313,-6.47500006365576
"3560","Rv0603",-0.0271631270833326,2.24461921792308,-0.132585439596949,0.896070549917251,0.964058239172313,-6.47500242327599
"2283","Rv3001c",-0.0257787978888888,1.04730871892308,-0.132241581463547,0.896338428978186,0.964152915778261,-6.47504946857431
"352","Rv1292",-0.0265623431944445,0.959339223230769,-0.131520459118132,0.896900253548446,0.964563675565745,-6.47514773372648
"4799",NA,-0.0168507837222229,1.55718071930769,-0.130669836780352,0.897563043645,0.965082831281283,-6.47526295616139
"1062","Rv1923",-0.0271729292222223,1.14450478607692,-0.130065783922264,0.89803375843759,0.965395295873542,-6.4753443260844
"1401","Rv2225",0.0287001428055556,1.03790827538462,0.129177068956152,0.898726370338206,0.96576280167079,-6.47546335786201
"8","Rv0981",-0.0316130328611111,1.11318171392308,-0.129164738754907,0.898735980360802,0.96576280167079,-6.47546500360315
"2845","Rv3503c",-0.0262133212222224,1.00824730207692,-0.128449639810903,0.89929334821545,0.966168038972702,-6.47556018133218
"3544","Rv0587",-0.0243523847500002,1.80283617446154,-0.12744595282948,0.900075740813753,0.966446862464504,-6.47569287980627
"745","Rv1637c",0.0192926926944446,1.53984009330769,0.12713738118223,0.900316299440621,0.966446862464504,-6.47573346757504
"2406","Rv3108",0.0174570209999996,1.25333323692308,0.127096921666161,0.900347841917877,0.966446862464504,-6.47573878210885
"1894","Rv2651c",-0.019938369722222,1.08465852976923,-0.126953458113723,0.900459688331253,0.966446862464504,-6.47575761306532
"5300",NA,-0.0221845157777776,3.02029484107692,-0.126737985992589,0.900627677789951,0.966446862464504,-6.47578585594925
"2867","Rv3523",-0.0180452398333337,0.981455955153846,-0.126728958489974,0.900634716046678,0.966446862464504,-6.47578703817885
"1518","Rv2326c",0.0212142474722221,1.28900740646154,0.126468561473684,0.900837737214063,0.966471231278498,-6.47582110324299
"2508","Rv3198c",0.0249428420833333,0.763366214692308,0.126190361312418,0.901054646595597,0.966510487442946,-6.47585742004071
"2037","Rv2782c",0.0298811139722219,1.76155738130769,0.125612053304985,0.901505572272194,0.966731321249785,-6.47593265807329
"2628","Rv3303c",0.0261436066944445,1.28486246176923,0.125463710856677,0.901621245322328,0.966731321249785,-6.47595190187821
"3851","Rv0861c",0.0184013227777776,0.817686795307692,0.124913446962238,0.902050344685169,0.966959364438817,-6.47602308691378
"4121",NA,0.0254278603055555,1.27137040353846,0.124728293774589,0.902194735365397,0.966959364438817,-6.47604696908291
"76","Rv1043c",0.0230092088888887,1.03404106230769,0.124468893651197,0.902397033034376,0.966982826282339,-6.4760803685955
"3643","Rv0673",-0.0247504668888887,0.953929017384615,-0.12374124636944,0.902964538162814,0.96702048018842,-6.47617368767179
"3131","Rv3758c",0.0193437841666665,0.568921752076923,0.123711283151599,0.902987908172944,0.96702048018842,-6.47617751867744
"1326","Rv2158c",0.022128003722222,1.24086765169231,0.12367639379635,0.903015120472008,0.96702048018842,-6.47618197835703
"751","Rv0160c",-0.0329123794444446,1.38212311553846,-0.123498555595669,0.903153829071498,0.96702048018842,-6.47620469074742
"1810","Rv2578c",0.0207896474444441,0.901465252846154,0.122434944923555,0.903983481413952,0.967715490389212,-6.47633984747931
"5247",NA,-0.0190086364444442,1.95013934376923,-0.120939056639276,0.905150518083736,0.968511626077228,-6.47652796046478
"2837","Rv3496c",0.0199136127222218,0.951594403769231,0.120833847896752,0.905232606487673,0.968511626077228,-6.47654110393212
"5320",NA,-0.0252375925555559,2.43503126153846,-0.120786868197575,0.905269262434126,0.968511626077228,-6.47654696930152
"4906",NA,0.0174997186388888,2.06751998207692,0.120120576391356,0.905789160774574,0.968874456545942,-6.47662991003982
"818","Rv0166",-0.0201413417500003,0.935322322923077,-0.119561410205361,0.906225504441249,0.96914778607444,-6.47669916220027
"989","Rv1859",0.0389164103611117,1.525763197,0.118946133494169,0.906705669437781,0.969371230474294,-6.47677499084163
"3812","Rv0827c",0.0302246202222218,0.947198213076923,0.118830201749958,0.906796147313081,0.969371230474294,-6.47678923490646
"200","Rv1159",0.0195248532222221,1.46724202707692,0.118331332412994,0.907185500375873,0.969472482538019,-6.47685037074874
"3364","Rv0429c",-0.0273455767499999,1.16555926361538,-0.118098591783933,0.907367156015907,0.969472482538019,-6.47687880499608
"72","Rv1039c",-0.0261986394166667,1.09626686715385,-0.117690733693261,0.907685504753027,0.969472482538019,-6.47692849880393
"151","Rv1115",0.0196552579444443,0.840265186769231,0.117631719182192,0.907731569161125,0.969472482538019,-6.47693567497304
"4374",NA,0.0161036351111112,1.49056256046154,0.117509174776333,0.907827223588572,0.969472482538019,-6.47695056490437
"1693","Rv2476c",-0.0224790442222225,1.57494641876923,-0.117241512325229,0.908036157802521,0.969472482538019,-6.4769830337279
"426","Rv1353c",0.0195530688888887,1.040120872,0.116928371301304,0.908280600865908,0.969472482538019,-6.47702092550785
"2701","Rv3369",-0.0232623848333335,1.19301629753846,-0.116603360177004,0.908534319937632,0.969472482538019,-6.47706014663436
"99","Rv0103c",0.0156845374999997,1.00343904246154,0.116529879465336,0.908591683870815,0.969472482538019,-6.47706899890533
"479","Rv1399c",-0.0272271391666672,1.31384614661538,-0.116359553378908,0.908724653745266,0.969472482538019,-6.47708949678011
"1358","Rv2188c",-0.0315881163611111,1.05890480130769,-0.116013074225893,0.908995151089026,0.969472482538019,-6.4771311013967
"5208",NA,-0.0224916444166672,4.03051000130769,-0.115928315664892,0.90906132411121,0.969472482538019,-6.47714126020062
"5278",NA,-0.0141822891388894,1.79306912738462,-0.115543691080717,0.909361618295793,0.969507853305639,-6.47718726653974
"3004","Rv0359",-0.0214128254999999,1.91736951369231,-0.115097260217791,0.909710185195519,0.969507853305639,-6.47724047433773
"2183","Rv2916c",0.0290368106388887,1.25364045661538,0.11499705473212,0.909788426826553,0.969507853305639,-6.47725238905326
"2055","Rv2798c",-0.0204778014722222,1.29216087176923,-0.114959174859898,0.90981800412824,0.969507853305639,-6.47725689037845
"5","Rv0979c",0.033006272972222,1.30683789392308,0.114372162821094,0.910276371322699,0.969803488429669,-6.4773264566903
"1246","Rv2085",-0.0182993229722221,1.39240918869231,-0.114019413747332,0.910551830410593,0.969904175477103,-6.47736808965395
"2650","Rv0032",0.015178463694445,1.60905620592308,0.112754700801775,0.911539531274357,0.970763339485506,-6.47751630104386
"2498","Rv3191c",0.0168996424444443,1.01829682146154,0.111445796177924,0.912561901317323,0.971370778317033,-6.477667953081
"3678","Rv0703",0.0221176232500001,0.981731417461538,0.111404284904938,0.912594327876229,0.971370778317033,-6.47767273372558
"322","Rv1266c",0.0154994912222225,0.857635461,0.111328420933557,0.912653589478466,0.971370778317033,-6.47768146600282
"862","Rv1737c",0.0259153108611119,2.19093042230769,0.109929699278943,0.913746303893949,0.97195448382925,-6.47784140070519
"4836",NA,0.0197665057222229,3.09000307746154,0.109887907484773,0.913778955377068,0.97195448382925,-6.47784614825819
"3135","Rv3761c",-0.0208072684166667,1.07001828776923,-0.1091720407247,0.914338279021688,0.97195448382925,-6.4779271909141
"4107",NA,0.0207083202222222,1.06528854038462,0.109153569924779,0.914352711308117,0.97195448382925,-6.47792927497768
"4426",NA,0.0159137224722221,1.28280078723077,0.108941270399153,0.914518595209855,0.97195448382925,-6.47795320348713
"2900","Rv3552",-0.0235174288611111,1.07769906684615,-0.108770713323875,0.914651865867217,0.97195448382925,-6.47797239346132
"4464",NA,-0.0168675503055553,2.95848636192308,-0.108561585596195,0.914815278604025,0.97195448382925,-6.47799588217755
"1174","Rv2023c",0.026170941055556,1.64074895230769,0.108336983060542,0.914990787750902,0.97195448382925,-6.47802105871223
"364","Rv0126",0.0251660057222222,0.897072558846154,0.108282816056598,0.915033115663904,0.97195448382925,-6.47802712270062
"5173",NA,0.0225159239166668,1.50760099907692,0.10812111129045,0.915159478751578,0.97195448382925,-6.47804520751118
"3412","Rv0471c",-0.0233403564166674,3.05196296646154,-0.108073488108035,0.915196694008624,0.97195448382925,-6.47805052846939
"792","Rv1679",0.0186434185833333,1.21374284984615,0.106970679815493,0.916058542843835,0.972677058170157,-6.47817309093827
"1508","Rv2315c",-0.0216394453055555,1.03007354830769,-0.106513684812432,0.916415717743305,0.972858154286096,-6.47822351196474
"5078",NA,0.0172547990000003,2.03560862807692,0.106219994208488,0.916645268066437,0.972858154286096,-6.47825580155552
"4463",NA,-0.0293598325555555,2.07630477207692,-0.10558757232929,0.917139598461888,0.972858154286096,-6.47832503041029
"1041","Rv1904",-0.0210468570555555,1.23344033846154,-0.105425818263272,0.917266038589672,0.972858154286096,-6.47834267071963
"4639",NA,0.022623447472222,1.00008565146154,0.105127735039658,0.917499050642082,0.972858154286096,-6.47837510784376
"4016",NA,-0.0140661739722228,1.68746117230769,-0.105000349239682,0.917598630648502,0.972858154286096,-6.47838894186751
"4393",NA,-0.014769923888889,1.36603141207692,-0.104933264814592,0.917651072440651,0.972858154286096,-6.47839622046348
"4163",NA,-0.0143736119444449,1.12219833038462,-0.104894821759432,0.917681124640018,0.972858154286096,-6.4784003894043
"843","Rv1722",0.0211437710000002,0.837771893307692,0.102563190186372,0.919504075609217,0.974469194790393,-6.47865038982852
"3745","Rv0764c",0.0228329623333329,0.946811797461538,0.102486042113348,0.919564400606307,0.974469194790393,-6.47865856581808
"3763","Rv0779c",0.015576418055556,1.56829319553846,0.102050765233682,0.919904769510398,0.974492870418936,-6.47870458040552
"3362","Rv0042c",-0.0173185180277777,1.379042438,-0.101992465172559,0.919950359014891,0.974492870418936,-6.47871072864779
"3068","Rv3702c",-0.0169530169722218,1.18042630369231,-0.101366696752385,0.92043971567355,0.974773773355881,-6.47877650033244
"2261","Rv2981c",0.0154817311111108,1.12118935153846,0.101188259425623,0.920579261329752,0.974773773355881,-6.47879518099545
"3043","Rv3681c",-0.0163682343333336,1.14656000946154,-0.100598146168916,0.921040774209769,0.97490988872617,-6.47885672602662
"4946",NA,-0.0140838040833335,1.20629472684615,-0.100384834519996,0.921207607078549,0.97490988872617,-6.47887888459411
"3455","Rv0507",-0.0152149108055556,0.856460776461538,-0.100306596421056,0.921268798713991,0.97490988872617,-6.47888700010202
"4361",NA,-0.0131328006388887,2.18652717684615,-0.100093646549995,0.921435353784847,0.97490988872617,-6.47890905702721
"3384","Rv0044c",0.0185979859444446,0.877631385230769,0.0998024569383394,0.921663108797695,0.97495840993796,-6.47893914208582
"592","Rv1498A",-0.0152641584166668,1.19815051446154,-0.0993789816267352,0.921994344042685,0.974993705630398,-6.47898273836946
"615","Rv1518",-0.0165027357499999,0.996848030846154,-0.0990949492761612,0.922216517622701,0.974993705630398,-6.47901187542196
"4396",NA,-0.0155449670833333,0.809204245461538,-0.0990621417312406,0.922242180512335,0.974993705630398,-6.47901523557072
"1499","Rv2308a",0.0168911605555551,1.58642237338462,0.0988016074997359,0.922445980093832,0.974999687095402,-6.47904188003153
"875","Rv1749c",0.0238080595555554,1.55075065576923,0.0983504810768298,0.922798881104486,0.974999687095402,-6.47908785033617
"2217","Rv2943A",-0.0197545314722225,1.94197030715385,-0.0981351872545702,0.922967304056242,0.974999687095402,-6.4791097149538
"4735",NA,0.013510819888889,0.813833656538462,0.0977965472844306,0.92323222750893,0.974999687095402,-6.47914400940461
"4404",NA,0.0141383790277776,2.13886993130769,0.0976845363693847,0.923319857479719,0.974999687095402,-6.47915532681546
"1983","Rv2733c",-0.0212410322222225,1.540248846,-0.0976597409605527,0.923339255913482,0.974999687095402,-6.47915783035418
"1233","Rv2074",0.0189331832777777,1.67720828892308,0.0968497622022219,0.923972961741214,0.975476674203842,-6.47923926306854
"4323",NA,-0.015665818861111,1.89168902384615,-0.0965705966663848,0.924191385637714,0.97551512938522,-6.47926717251304
"3047","Rv0363c",0.0205762643333333,0.932818363076923,0.0961184471543533,0.924545168368589,0.975696417100933,-6.47931220522775
"4288",NA,0.0123655150555557,1.53572112769231,0.0957446798500856,0.924837633512689,0.975812936147246,-6.47934927192842
"1345","Rv2176",0.0215151148333335,1.314025436,0.0953128097896426,0.925175576641661,0.975948630515662,-6.47939192106794
"2999","Rv3643",-0.013588978416667,1.69806965146154,-0.0948206113640689,0.925560745329019,0.975948630515662,-6.47944029307194
"4263",NA,0.0173312914722221,1.87570362915385,0.0947274300639615,0.925633666274109,0.975948630515662,-6.47944942252815
"3008","Rv3651",0.0257043207499996,1.64931638523077,0.0945771894804549,0.925751241570205,0.975948630515662,-6.4794641234956
"3555","Rv0598c",0.0194239494722217,1.41403511138462,0.0943403631024508,0.925936580777046,0.975948630515662,-6.47948724950921
"3075","Rv3707c",0.0136172214166668,1.50780097838462,0.0941187175086167,0.926110043542819,0.975948630515662,-6.4795088406549
"1483","Rv2297",0.020180401527778,1.03293638546154,0.0938134618329354,0.92634894692703,0.975948630515662,-6.47953849345458
"3673","Rv0068",-0.0126894473611112,1.98276472223077,-0.0937189978199261,0.92642287911636,0.975948630515662,-6.47954765027343
"1915","Rv2671",0.0232536612777776,1.64475498407692,0.0926294113094239,0.927275693069969,0.97664135717204,-6.47965260259707
"4949",NA,0.0186930249166677,2.57671866169231,0.092413277360953,0.927444870896582,0.97664135717204,-6.47967327556005
"5339",NA,0.0129264648888887,0.918595881076923,0.0919285513588523,0.927824300871346,0.976848998756711,-6.4797194636177
"433","Rv1359",-0.0139373338611113,1.08397840330769,-0.0908669090691788,0.928655387167489,0.977376735184619,-6.47981977651872
"3891","Rv0897c",-0.0166662229722221,1.04094547238462,-0.0908223837352028,0.928690244831206,0.977376735184619,-6.47982395821341
"4973",NA,0.0134473273611107,1.38534420392308,0.0901061769441425,0.929250963943498,0.977613279626702,-6.47989094099117
"1870","Rv2630",0.0173584793055557,1.377431328,0.0896155922745913,0.929635065353206,0.977613279626702,-6.47993651687281
"63","Rv1028A",-0.01907852386111,2.29394973092308,-0.0895650507175667,0.929674637690766,0.977613279626702,-6.47994119811804
"2002","Rv2749",0.0188612052777775,1.407735728,0.0893481928279214,0.929844432267309,0.977613279626702,-6.47996125391954
"3270","Rv3882c",0.0221449211111107,1.78445310723077,0.0890495614000082,0.930078259277518,0.977613279626702,-6.47998879293417
"768","Rv1657",-0.0191752071388891,1.44975644884615,-0.0889570783109509,0.930150674438629,0.977613279626702,-6.47999730280442
"4608",NA,0.01477113875,0.865120677230769,0.0889046329561074,0.930191739943317,0.977613279626702,-6.48000212466045
"3466","Rv0517",-0.0181158637222223,1.21631154169231,-0.0886242285185909,0.930411304285876,0.977652340908116,-6.4800278570053
"2576","Rv3256c",0.0188659292777775,1.24468000346154,0.086630893355371,0.931972305559215,0.979003920356326,-6.48020844203602
"249","Rv1202",0.0184219621666666,1.09689310361538,0.0864575014695275,0.932108104107576,0.979003920356326,-6.48022395634196
"3737","Rv0757",-0.0167460044722222,0.917658390538462,-0.086282041995377,0.932245524160203,0.979003920356326,-6.48023962403324
"2282","Rv3000",0.0178741086388887,1.52543902415385,0.0851836777853579,0.933105814057315,0.979063242098781,-6.48033698008133
"2359","Rv3067",-0.0127394895277777,1.20783929615385,-0.0851822996445608,0.933106893534966,0.979063242098781,-6.48033710145323
"3249","Rv3863",0.011847187277778,0.647253904384615,0.0851669999088672,0.933118877604513,0.979063242098781,-6.48033844875855
"2975","Rv3621c",-0.0166986124166668,1.39177807192308,-0.0850746846130058,0.933191187238529,0.979063242098781,-6.48034657297632
"1504","Rv2311",-0.0174749990000003,1.71943269076923,-0.0850438779884163,0.933215317888558,0.979063242098781,-6.48034928215766
"3648","Rv0678",-0.0167900115833333,1.50173870707692,-0.0847044059857704,0.933481228760215,0.979150564805236,-6.48037907091777
"2501","Rv3194c",-0.018905066694445,1.12800876815385,-0.083775922900981,0.934208557497422,0.979721750770139,-6.48045993749322
"852","Rv1730c",0.0146010824722221,0.831905401461538,0.0833490763847638,0.934542948537871,0.979880712864434,-6.48049681503589
"3273","Rv3885c",0.0145305558611111,0.895441316846154,0.0827799104185765,0.93498885203467,0.979925828608807,-6.48054569549882
"414","Rv1343c",-0.0139068467777781,1.423553451,-0.0825593246787765,0.935161672205607,0.979925828608807,-6.48056454960859
"1722","Rv2503c",-0.0163171741944445,0.937377412538462,-0.0824209137419919,0.935270113381294,0.979925828608807,-6.48057635433102
"2773","Rv3434c",-0.0164978581388895,1.04792726115385,-0.0822266885806306,0.935422285679012,0.979925828608807,-6.4805928859375
"795","Rv1682",0.0139370389722219,0.892100279538462,0.0821273884243336,0.935500086752102,0.979925828608807,-6.48060132288213
"5105",NA,0.01618199025,1.31327860307692,0.0809016099753195,0.936460531812337,0.980606102035509,-6.48070463099694
"4210",NA,0.0223713621111108,1.29552256807692,0.0808315657757587,0.936515417223838,0.980606102035509,-6.48071048740905
